Id_bien;id_codedep_codecommune;No_voie;BTQ;Type_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type_local
4972;84007;7;;IMP;DE L EPI;1;17,7;18;Appartement
4973;84129;272;;RUE;DU RONQUET;3;69,71;72;Appartement
4974;85194;21;;RUE;BERNICOT;2;31,94;24;Appartement
4975;86194;62;;RUE;DE LA TRANCHEE;2;45,39;43;Appartement
4976;88126;951;;RUE;DE LA GARE;5;126,17;92;Appartement
4977;88160;8;;CHE;DES PATIENTS;1;41,5;41;Appartement
4978;88196;14;;CHE;DU PETIT PARIS;3;38,46;58;Appartement
4979;88516;80;;AV;BOULOUMIE;1;31,19;20;Appartement
4980;91021;11;;RUE;VICTOR HUGO;2;28,92;26;Appartement
4981;91027;19;;RUE;G  ANTHONIOZ-DE GAULLE;3;55,81;55;Appartement
4982;91027;12;;AV;DE LA REPUBLIQUE;2;58,5;59;Appartement
4983;91044;34;;RUE;DES JARDINS;4;107,66;108;Maison
4984;91103;10;;AV;DU COLONEL ROZANOFF;2;49,84;48;Appartement
4985;91103;8;;RUE;LEON BLUM;2;27,26;27;Appartement
4986;91228;25;;RUE;DE L'ESSONNE;4;74;76;Maison
4987;91458;5082;;RUE;DU BOIS CLAIR;4;72,22;69;Appartement
4988;91477;9001;;PARC;D ARDENAY;3;57,17;56;Appartement
4989;91521;9001;;FRM;DU TEMPLE;3;58,71;52;Appartement
4990;91570;32;;AV;DE BRETIGNY;4;78,06;76;Appartement
4991;91657;22;;RUE;DES ARBOUSIERS;3;60,1;60;Maison
4992;92002;9;;RUE;DES MARCHAIS;4;44,95;82;Appartement
4993;92004;209;;RUE;DU MENIL;3;72,05;74;Appartement
4994;92004;39;;RUE;DIDEROT;2;30,65;31;Appartement
4995;92012;13;;RUE;MICHELET;4;112,11;111;Appartement
4996;92012;221;;RUE;GALLIENI;2;37,07;45;Appartement
4997;92025;108;;BD;DE VALMY;3;56,09;57;Appartement
4998;92036;12;;RUE;JULES DUMIEN;4;87,94;88;Appartement
4999;92044;38;;RUE;ERNEST COGNACQ;1;23,92;23;Appartement
5000;92044;3;;RUE;LOUISE MICHEL;3;44,98;44;Appartement
5001;92048;54;;ALL;DE LA FORET;3;55,74;55;Appartement
5002;92050;7;;AV;VLADIMIR ILITCH LENINE;2;42;46;Appartement
5003;92063;44;;RUE;PEREIRE;3;56,2;59;Appartement
5004;92063;24;;RUE;DES TALUS;4;76,92;80;Maison
5005;92063;4;;RUE;RACINE;1;28,45;28;Appartement
5006;92064;12;;RUE;DE LA PORTE JAUNE;3;71,99;72;Appartement
5007;92073;22;;RUE;CLUSERET;2;40,06;41;Appartement
5008;92073;39;;RTE;FUSILLES RESISTANCE;2;44,23;44;Appartement
5009;92073;33;;RUE;VOLTAIRE;3;38,01;37;Appartement
5010;92073;27;;RUE;EMILE DUCLAUX;1;21,39;21;Appartement
5011;92075;4;;AV;VICTOR BASCH;3;56,21;54;Appartement
5012;92076;1;;RUE;DES FONDS HUGUENOTS;3;52,91;32;Appartement
5013;93008;22;;RUE;DE L UNION;1;24,3;26;Appartement
5014;93010;3;B;RUE;DE LA FRATERNITE;3;55,56;53;Appartement
5015;93029;123;;RUE;SADI CARNOT;3;67,06;67;Appartement
5016;93029;103;;RUE;DE LA REPUBLIQUE;5;73,31;72;Appartement
5017;93031;27;;RUE;DES ECONDEAUX;5;103,46;103;Appartement
5018;93045;43;;BD;DE LA LIBERTE;2;31,49;32;Appartement
5019;93046;63;;AV;PAUL BERT;1;31,48;32;Appartement
5020;93048;12;;RUE;MARCEL SEMBAT;1;14,75;20;Appartement
5021;93048;131;;RUE;DE PARIS;3;48,34;52;Appartement
5022;93048;116;;RUE;DE LAGNY;1;21,63;20;Appartement
5023;93048;13;;RUE;DES ORMES;4;83,49;83;Appartement
5024;93049;2;;RUE;PAUL CORLIN;2;46,68;46;Appartement
5025;93053;121;;RUE;ANATOLE FRANCE;3;44,52;46;Appartement
5026;93055;50;;RUE;HOCHE;3;66,9;68;Appartement
5027;93055;5;;RUE;THEOPHILE LEDUCQ;2;41,64;38;Appartement
5028;93061;152;;AV;DU BELVEDERE;2;51,4;47;Appartement
5029;93062;57;;ALL;JARDIN ANGLAIS;3;66,14;60;Appartement
5030;93066;14;;RUE;DES URSULINES;2;24,23;22;Appartement
5031;93066;20;;RUE;DE LA REPUBLIQUE;1;22,17;23;Appartement
5032;93070;7;;RUE;BAUDIN;2;37,72;36;Appartement
5033;94002;2;;RUE;BABEUF;4;81,25;82;Appartement
5034;94004;22;;AV;DU GAL LECLERC;3;67,75;67;Appartement
5035;94018;137;;RUE;DE PARIS;2;38,4;40;Appartement
5036;94018;7;T;AV;STINVILLE;4;96,48;96;Appartement
5037;94028;9;B;RUE;DU GAL DE LACHARRIERE;3;76,81;78;Appartement
5038;94042;12;;RUE;VAUTIER;3;56;56;Appartement
5039;94058;3;B;RUE;DE L ORAGE;1;22,54;25;Appartement
5040;94059;111;;AV;DE LA MARECHALE;3;65,05;65;Appartement
5041;94059;2;;AV;DEGUILHEM;2;44,84;44;Appartement
5042;94069;53;;RUE;DU VAL D OSNE;3;50,43;49;Appartement
5043;94073;20;;RUE;ADRIEN TESSIER;4;95,39;89;Appartement
5044;94078;5;;PL;SOLFERINO;1;10,9;9;Appartement
5045;94080;2;;PL;DIDEROT;3;50,03;52;Appartement
5046;94081;31;;RUE;PAUL BERT;2;41,27;40;Appartement
5047;95199;71;;RES;DOMONT VILLAGE;4;117,3;94;Maison
5048;95306;59;;RUE;DE CHANTEPUITS;2;38,9;37;Appartement
5049;95452;3;;AV;DE VERDUN;2;38,47;39;Appartement
5050;95500;15;;RUE;DE L EPERON;1;24,35;21;Appartement
5051;95500;5;;RUE;DES ETANNETS;2;27,9;28;Appartement
5052;95585;5;;AV;PAUL CEZANNE;1;28,24;28;Appartement
5053;95612;1;;AV;DU CHATEAU;2;44,81;44;Appartement
5054;972229;5718;F;RES;CAMPUS VICTOR SCHOELCHER;2;34,73;35;Appartement
5055;01354;53;;ALL;DES PRUNUS;5;165,92;166;Appartement
5056;01354;132;;ALL;DES HETRES;4;131,91;133;Appartement
5057;04019;6;;RUE;ANDRE HONNORAT;3;58,96;60;Appartement
5058;04070;25;;AV;FRANCOIS CUZIN;2;51,42;51;Appartement
5059;04086;24;;LOT;LOTISSEMENT DU BERARD;3;60,66;52;Appartement
5060;05070;6374;;;RAVEL;2;46,78;46;Appartement
5061;06004;940;;CHE;DE RABIAC ESTAGNOL;1;28,08;24;Appartement
5062;06004;10;;RUE;SAINT ANTOINE;2;39,33;41;Appartement
5063;06004;84;;RUE;DU BON AIR;3;59,2;59;Appartement
5064;06012;3;;IMP;MONTEE DES ALPES;1;30,1;27;Appartement
5065;06018;1778;A;CHE;DE ST JULIEN;4;116,59;99;Maison
5066;06027;8;;CRS;COURS DU ONZE NOVEMBRE;2;49,67;48;Appartement
5067;06030;158;;CHE;GARIBONDY;1;16,7;17;Appartement
5068;06030;604;;AV;GEORGES POMPIDOU;1;29,3;29;Appartement
5069;06030;178;A;RUE;SAINT SAUVEUR;4;66,52;83;Appartement
5070;06088;175;;BD;DE LA MADELEINE;3;61,8;62;Appartement
5071;06088;77;;AV;SAINT AUGUSTIN;1;20,6;20;Appartement
5072;06138;25;;AV;VAN LOO;1;26,5;26;Appartement
5073;10362;87;;RUE;LA FONTAINE;1;27,4;13;Appartement
5074;10387;18;;RUE;DU COLONEL DRIANT;3;94,67;94;Appartement
5075;10387;7;T;RUE;DES HAUTS TREVOIS;3;65,39;66;Appartement
5076;11170;32;;RUE;DU BEAUPRE;1;16,98;15;Appartement
5077;13209;83;;BD;DU REDON;5;110,3;120;Appartement
5078;13210;16;;RUE;GASTON BERGER;2;40,22;39;Appartement
5079;13212;8;;BD;DEBORD;3;65;65;Appartement
5080;13214;17;;BD;JEAN DUPLESSIS;1;25,25;26;Appartement
5081;13216;23;;TRA;PICASSO;3;18,81;38;Maison
5082;14715;9061;;RTE;DE HONFLEUR;1;23,78;24;Appartement
5083;14754;12;;RUE;POINCARE;2;26,63;38;Appartement
5084;16015;390;B;AV;DE NAVARRE;2;36,54;36;Appartement
5085;17333;44;;AV;GEORGES COULON;1;25,74;26;Appartement
5086;22162;5;;RUE;DU DOCTEUR MONJARRET;2;24,3;25;Appartement
5087;22172;19;;RUE;DES COTIERES;2;40,13;40;Appartement
5088;25527;52;;RUE;CHARLES DE GAULLE;4;132;125;Appartement
5089;26362;22;;RUE;BARNAVE PROLONGEE;3;66,52;66;Appartement
5090;28134;37;;RUE;PARISIS;2;39,74;42;Appartement
5091;28134;10;;PL;DU MUSEE;2;56,09;57;Appartement
5092;28134;26;;RUE;DE LA SABLONNIERE;4;68,67;67;Appartement
5093;29019;7;;RUE;D OUESSANT;4;72,54;72;Appartement
5094;29151;4;;RUE;D AIGUILLON;3;47,45;67;Appartement
5095;2A004;60;;CRS;NAPOLEON;3;91,09;80;Appartement
5096;30133;511;;AV;JEAN JAURES;2;37,06;36;Appartement
5097;30189;6;;PL;DE L HOTEL DE VILLE;2;57,37;59;Appartement
5098;30231;5407;;;MAS DU FESC;3;65,01;63;Appartement
5099;30334;27;;PL;AUX HERBES;1;34,69;36;Appartement
5100;31163;12;;CHE;DE CHASTEL;3;71,4;70;Appartement
5101;31254;3;;CHE;GLEYSES;4;83,27;81;Appartement
5102;31555;70;;RUE;ST ROCH;2;35,56;37;Appartement
5103;31555;135;;AV;DE LESPINET;2;38,85;37;Appartement
5104;31561;4;;RUE;DE L EPERVIER;2;41,86;42;Appartement
5105;33009;3;;PL;ALEXANDER FLEMING;2;127,79;55;Maison
5106;33009;15;;RUE;JEHENNE;2;36;40;Appartement
5107;33063;33;;RUE;DES MENUTS;2;46,27;50;Appartement
5108;33063;9;;RUE;MARCELIN;1;36,09;26;Appartement
5109;33075;5;;RUE;LEOPOLD LAPLANTE;3;62,23;65;Maison
5110;33422;94;;ALL;RENE CASSIN;4;83,82;82;Maison
5111;33514;4;;BD;CHARCOT;3;51,19;50;Appartement
5112;33522;232;;RUE;DE SUZON;4;70,47;68;Appartement
5113;33550;9;;RUE;AIMEE ANTOINETTE CAMUS;4;79,97;80;Maison
5114;34023;9001;;RES;LES GEMEAUX;1;18,22;18;Appartement
5115;34023;9001;;RES;LE COLBERT;2;34,26;39;Appartement
5116;34150;10;;CHE;DE LA BELLE BOUCHE;2;34,52;36;Maison
5117;34172;727;;RUE;JACQUES BOUNIN;3;61,33;61;Appartement
5118;35093;10;;RUE;DES CORBIERES;3;51;43;Appartement
5119;35287;35;;IMP;DE LA POSTE;3;81,39;83;Appartement
5120;37195;111;;RUE;SAINT FRANCOIS;5;77,44;74;Appartement
5121;38185;22;;RUE;NICOLAS CHORIER;2;38,14;40;Appartement
5122;38186;183;;CHE;GARDE ROLLAND;1;28,68;27;Appartement
5123;38191;203;;AV;DE L ETENDARD;1;30,6;28;Appartement
5124;38400;161;;RUE;DE LA FRANQUETTE;3;67,73;68;Appartement
5125;38527;32;;RTE;DES COMBES;3;59,4;59;Appartement
5126;38563;18;B;CRS;SENOZAN;4;98,4;100;Appartement
5127;39368;165;;RUE;DE LA REPUBLIQUE;1;33,44;33;Appartement
5128;40043;1998;;RTE;DE LESPECIER;3;30,7;60;Maison
5129;40046;46;;PL;LILY;4;74,1;83;Appartement
5130;40065;4;;PL;RAKHAM LE ROUGE;2;21,11;22;Appartement
5131;40184;5;;RUE;D OLD ORCHARD;2;28;25;Maison
5132;40209;77;;CHE;DE PIP;2;42,64;42;Appartement
5133;40328;7;;RES;EL MARIANT;2;39,21;41;Appartement
5134;42207;23;;RUE;GAL DE GAULLE;2;40,21;41;Appartement
5135;42323;37;;RUE;DES VERNES;4;104,51;100;Maison
5136;43157;3;;RUE;JEAN BAPTISTE FABRE;3;68,96;70;Appartement
5137;44055;24;;AV;D ARMORIQUE;2;47,66;39;Appartement
5138;44055;16;;AV;DE LA LAMBARDE;2;35;34;Appartement
5139;44109;8;;ALL;D ORLEANS;2;56,5;52;Appartement
5140;44109;17;;RUE;DOBREE;3;67,52;67;Appartement
5141;44109;18;;RUE;FRANKLIN;3;64,52;64;Appartement
5142;44109;8;;RUE;LOUIS GUILLOUX;2;49,2;51;Appartement
5143;44210;2;;AV;BARBARA;2;32,6;33;Appartement
5144;45146;2;T;RUE;DU COSSON;2;39,7;48;Maison
5145;45147;110;;BD;DE LAMBALLE;4;79,61;77;Appartement
5146;45191;7;;RUE;DE LA PILONNE;2;26,62;30;Appartement
5147;45234;2;;PL;VOLTAIRE;2;43,9;44;Appartement
5148;49007;88;;RUE;LAREVELLIERE;2;60,45;60;Appartement
5149;49007;19;;RUE;AUDUSSON;1;30,7;31;Appartement
5150;49007;3;;RUE;PIERRE BROSSOLETTE;4;83,78;84;Appartement
5151;49007;66;;RUE;EUGENIE MANSION;2;41,73;41;Appartement
5152;50031;33;;BD;DES ECREHOUS;3;40,29;40;Appartement
5153;51108;31;;RUE;DU FBG SAINT ANTOINE;3;64,05;64;Appartement
5154;51108;81;;RUE;JEAN JACQUES ROUSSEAU;2;32,11;30;Appartement
5155;54099;1;;RES;LE CORBUSIER;3;71,18;66;Appartement
5156;54184;104;;AV;FOCH;4;90,83;92;Appartement
5157;54215;101;B;RUE;DE NANCY;5;119,21;119;Appartement
5158;54254;23;;RUE;DE LA LOIRE;3;74,8;75;Appartement
5159;54339;16;;RUE;DE L ORME;3;71,1;71;Appartement
5160;56098;6;;RUE;JEANNE D ARC;4;74,25;93;Appartement
5161;56178;2;;RUE;DE SAINT MICHEL;1;27,17;27;Appartement
5162;56181;12;;PROM;HENRI FRANCOIS BUFFET;1;25,4;26;Appartement
5163;56186;21;;PL;HOCHE;2;55,8;63;Appartement
5164;59196;39;;RUE;DU BOURG;3;42,94;85;Appartement
5165;59350;18;;RUE;VICTOR DURUY;1;32;31;Appartement
5166;59350;71;;AV;DU PRESIDENT KENNEDY;2;42,95;43;Appartement
5167;59368;111;;RUE;FAIDHERBE;4;83,32;80;Appartement
5168;59648;18;;RUE;LINDBERGH;2;49,47;53;Appartement
5169;60067;173;;RUE;PASTEUR;4;80,51;133;Appartement
5170;60156;12;;RUE;DE LA BOULOIRE;2;26,28;35;Appartement
5171;60156;12;;RUE;DE LA BOULOIRE;2;39,33;45;Appartement
5172;60156;12;;RUE;DE LA BOULOIRE;1;29,01;33;Appartement
5173;60667;11;;RUE;ALEXANDRE DUMAS;2;47,18;47;Appartement
5174;60670;30;;RUE;MATHURIN DU RY;4;84,76;84;Appartement
5175;65286;4;;RUE;DES ROCHERS;4;84,23;85;Appartement
5176;66049;10;;RUE;DU COMMERCE;2;26,2;27;Appartement
5177;69068;34;;RUE;DE LA REPUBLIQUE;3;52,51;60;Appartement
5178;69100;24;;RUE;DE LA DAMETTE;3;89,4;95;Appartement
5179;69275;273;;AV;JEAN JAURES;3;59,01;58;Appartement
5180;69381;19;;RUE;RIVET;2;53,26;53;Appartement
5181;69381;4;;PL;SATHONAY;1;17,41;16;Appartement
5182;69383;73;B;AV;LACASSAGNE;4;85,81;86;Appartement
5183;69384;19;;RUE;PHILIPPE DE LASSALLE;3;60,04;65;Appartement
5184;69389;13;;RUE;ROQUETTE;1;19,32;19;Appartement
5185;71076;4;;RUE;AMBROISE PARE;3;62;62;Appartement
5186;72003;8;;PAS;DE LA CHESNAIE;5;88,6;90;Appartement
5187;73304;5819;;RES;L'AQUILA;3;68,1;69;Appartement
5188;74010;11;;BD;DE LA ROCADE;3;76,94;77;Appartement
5189;74014;5012;H;;FLAINE;2;32,75;34;Appartement
5190;74014;5620;;;FLAINE;3;51,69;52;Appartement
5191;74081;522;;RUE;DE LA POINTE DE LA LANCHE;1;47,19;47;Appartement
5192;74104;106;;CHE;DE LA CORDICE;5;107,59;107;Maison
5193;74160;3507;;RTE;DU COL DE MERDASSIER;2;22,72;23;Appartement
5194;74224;51;;CHE;DE LA POTTAZ;2;34,9;46;Appartement
5195;74258;658;;;PLATEAU DES SAIX;1;18,46;18;Appartement
5196;75103;59;;RUE;AU MAIRE;2;40,07;39;Appartement
5197;75103;139;;RUE;DU TEMPLE;2;32,86;32;Appartement
5198;75103;11;;RUE;DE PICARDIE;2;31,04;33;Appartement
5199;75104;4;;RUE;AUBRIOT;4;119,9;130;Appartement
5200;75105;28;;RUE;DES FOSSES ST BERNARD;2;28,29;26;Appartement
5201;75105;5;;RUE;DE LA CLEF;1;26,25;25;Appartement
5202;75106;52;;RUE;MONSIEUR LE PRINCE;2;46,82;45;Appartement
5203;75107;4;;RUE;RECAMIER;4;81,1;80;Appartement
5204;75108;14;;RUE;DE MOSCOU;4;136,28;138;Appartement
5205;75111;15;;RUE;DESARGUES;1;11,85;11;Appartement
5206;75111;36;;RUE;KELLER;3;70,76;60;Appartement
5207;75112;36;;RUE;NICOLAI;2;34,27;30;Appartement
5208;75112;25;B;RUE;ERARD;2;37,17;37;Appartement
5209;75114;4;;RUE;FERMAT;2;53,91;54;Appartement
5210;75115;313;;RUE;LECOURBE;2;53,48;53;Appartement
5211;75115;127;;RUE;SAINT CHARLES;1;13,75;15;Appartement
5212;75115;8;;AV;EMILE ZOLA;2;44,37;44;Appartement
5213;75115;22;;AV;EMILE ZOLA;3;70,55;71;Appartement
5214;75116;11;;RUE;JEAN BOLOGNE;3;84,43;81;Appartement
5215;75117;4;;RUE;FOURCROY;3;52,75;52;Appartement
5216;75117;106;;RUE;LEGENDRE;2;32,69;31;Appartement
5217;75117;1;;RUE;JACQUEMONT;2;42,12;42;Appartement
5218;75118;65;;RUE;VAUVENARGUES;4;82,62;82;Appartement
5219;75118;48;;RUE;DES TROIS FRERES;1;12,62;12;Appartement
5220;75118;4;;RUE;BOINOD;5;92,69;86;Appartement
5221;75119;142;;AV;JEAN JAURES;4;80,7;82;Appartement
5222;75119;45;;RUE;DU PRE ST GERVAIS;1;19,46;18;Appartement
5223;75119;98;;AV;SIMON BOLIVAR;2;39,07;35;Appartement
5224;75120;80;;RUE;DE BELLEVILLE;3;39,03;36;Appartement
5225;75120;100;;BD;DE CHARONNE;2;41,75;40;Appartement
5226;76164;2;;RUE;DES BELLES FEMMES;3;96,21;95;Appartement
5227;76217;21;;RUE;DES MAILLOTS;2;17,5;42;Appartement
5228;77053;12;;PL;DES DEPORTES;1;28,03;29;Appartement
5229;77067;2;B;RUE;MAURICE CREUSET;1;22,9;19;Appartement
5230;77240;6;;RUE;SAINT PIERRE;3;136,55;79;Appartement
5231;77288;5;;RUE;DES CLOCHES;3;45,59;63;Appartement
5232;77350;6;;AV;DU MARECHAL GALLIENI;3;54,53;52;Appartement
5233;77479;52;B;AV;DES FUSILLES;1;20,66;18;Appartement
5234;77514;9;;PL;DE MEAUX;3;59,58;56;Appartement
5235;77514;12;;AV;DES ROSSIGNOLS;1;21;21;Appartement
5236;78123;79;;RUE;DES ECOLES;2;36,85;38;Appartement
5237;78146;22;;AV;GAMBETTA;1;39,31;35;Appartement
5238;78165;54;;RUE;HENRI PROU;1;23,08;26;Appartement
5239;78208;3;;IMP;RAOUL DUFY;4;81,8;81;Appartement
5240;78490;22;;RUE;DES EBISOIRES;2;45,36;46;Appartement
5241;78562;6;;GR;GRANDE RUE;3;93;65;Maison
5242;78646;6;;RUE;DE SATORY;1;29,55;20;Appartement
5243;78672;5;;ALL;DU CHATEAU DE MIGNEAUX;2;57,53;57;Appartement
5244;80021;4;;AV;LOUIS BLANC;3;66,33;65;Appartement
5245;80021;22;;BD;GARIBALDI;2;29,84;30;Appartement
5246;80021;15;;RUE;PHILIPPE DE COMMYNES;5;124,96;127;Appartement
5247;81004;10;;AV;PRESIDENT KENNEDY;1;18,45;18;Appartement
5248;83061;85;;RUE;D AURIASQUE;4;72,78;75;Appartement
5249;83126;144;;;DOMERGUE;5;122,07;110;Maison
5250;83137;195;;IMP;TURRI;4;91,43;92;Appartement
5251;83137;60;;AV;MARCEL CASTIE;1;23,1;24;Appartement
5252;83144;77;;AV;DU CHAR VERDUN;3;53,7;50;Appartement
5253;84081;2;;RUE;PAUL PUAUX;2;48,3;48;Appartement
5254;84129;173;;AV;GEORGES BRAQUE;3;58;56;Appartement
5255;85012;26;;RUE;DES PINS;2;77,49;73;Appartement
5256;85234;4;;IMP;DU PIGEONNIER;3;64,87;66;Appartement
5257;85234;3;;AV;DES OEILLETS;2;38,52;35;Appartement
5258;85294;13;;RES;LE HAMEAU DU PERTHUIS;1;19,17;18;Maison
5259;88465;1;B;RUE;GAMBETTA;4;85;101;Appartement
5260;91044;7;;RUE;DU PERRAY;3;64,26;64;Appartement
5261;91174;16;;CHE;DE LA CAVIGNON;3;64;62;Appartement
5262;91175;46;;RUE;DES MONTCEAUX;1;19,36;19;Appartement
5263;91225;1;;SQ;D ANTIN;4;80,97;81;Appartement
5264;91228;23;;RUE;DE L'ORGE;3;65,4;69;Appartement
5265;91326;6;;RUE;DE SEINE;1;23,87;23;Appartement
5266;91345;4;;RUE;MICHEL VINCENT;3;72,39;72;Appartement
5267;91432;63;;AV;ARISTIDE BRIAND;2;27,71;28;Appartement
5268;91477;21;;;DOM DE LA BUTTE A LA REINE;3;51,35;52;Appartement
5269;91477;180;;RUE;DE PARIS;1;15,53;16;Appartement
5270;91477;12;;RUE;PIERRE GILLES DE GENNES;4;74,6;76;Appartement
5271;91525;17;;RUE;DU PETIT CHATEAU;1;20,06;20;Appartement
5272;91549;53;;RUE;GEORGES MELIES;3;54,75;54;Appartement
5273;91549;286;;RTE;DE CORBEIL;2;48;49;Appartement
5274;91657;1;;RUE;DE LA BENJAMINE;3;66,96;65;Appartement
5275;91687;18;;RUE;CARNOT;1;21,62;21;Appartement
5276;91687;6;;RUE;BOUGAINVILLE;4;78,4;76;Appartement
5277;91691;9001;;RES;DU PARC DE BEAUREGARD;4;78,59;78;Appartement
5278;92004;5;;RUE;DE L EGLISE;3;62,82;67;Appartement
5279;92004;5;;RUE;EMILE ZOLA;2;18,48;18;Appartement
5280;92004;82;;RUE;DU BAC;2;37,01;38;Appartement
5281;92007;9;;RUE;BLAISE PASCAL;4;85,39;85;Appartement
5282;92012;130;;RUE;D'AGUESSEAU;2;32,61;32;Appartement
5283;92012;43;;AV;GAL LECLERC;1;20,05;22;Maison
5284;92012;78;;RTE;DE LA REINE;3;43,08;40;Appartement
5285;92012;98;;RUE;ESCUDIER;3;58,11;58;Appartement
5286;92020;43;;AV;DE PARIS;1;30,42;30;Appartement
5287;92020;4;;RUE;PIERRE BROSSOLETTE;2;26,93;27;Appartement
5288;92022;4;;ALL;DE LA FORET;1;28,3;26;Appartement
5289;92023;9;;AV;JEAN BAPTISTE CLEMENT;2;69,65;69;Appartement
5290;92025;5;;BD;PIERRE DE COUBERTIN;2;32,01;29;Appartement
5291;92026;5;;PROM;DES PINS;3;66,85;66;Appartement
5292;92026;8;;AV;MARCEAU;1;17,8;19;Appartement
5293;92032;8;;BD;DE LA REPUBLIQUE;4;72,62;74;Appartement
5294;92040;32;;AV;DU BAS MEUDON;2;24,89;25;Appartement
5295;92040;51;;AV;DU BAS MEUDON;2;65,95;66;Appartement
5296;92044;6;;RUE;PIERRE BROSSOLETTE;3;49,14;49;Appartement
5297;92048;9;B;RUE;LUCIEN FEUCHOT;3;53,01;61;Appartement
5298;92048;9;;AV;MAL LECLERC;3;55,68;56;Appartement
5299;92050;336;;AV;DE LA REPUBLIQUE;4;75,32;77;Appartement
5300;92051;13;B;RUE;DE CHARTRES;5;97,25;100;Appartement
5301;92063;135;;RUE;FTTE N PHILIBERT;3;94,89;95;Appartement
5302;92063;232;;RUE;FTTE N PHILIBERT;4;90,55;85;Appartement
5303;92064;19;;RUE;DU CALVAIRE;1;34,75;21;Appartement
5304;92073;33;;RUE;ROGER SALENGRO;4;77,21;80;Appartement
5305;93005;2;;AV;JEANNE D ARC;1;17,73;24;Appartement
5306;93048;62;;RUE;DE ROSNY;2;41,7;42;Appartement
5307;93055;7;;RUE;JACQUES COTTIN;1;29,03;28;Appartement
5308;93062;34;;ALL;THIELLEMENT;2;42,23;42;Appartement
5309;93064;15;;RUE;LUCIEN PIRON;3;68,11;68;Appartement
5310;93070;35;;AV;DU CAPITAINE GLARNER;1;20,22;22;Appartement
5311;94002;25;;RUE;DE SEINE;1;33;32;Appartement
5312;94011;2;;MAIL;DE LA RESISTANCE;4;69,64;70;Appartement
5313;94022;3;B;RUE;L'INSURRECTION PARISIENNE;4;74,58;75;Appartement
5314;94028;6;;ALL;DES ACACIAS;4;56,92;63;Appartement
5315;94033;29;;RUE;DENIS PAPIN;1;22,69;23;Appartement
5316;94037;17;;RUE;LAFOUGE;1;19,12;18;Appartement
5317;94038;78;;RUE;GABRIEL PERI;4;90,53;90;Appartement
5318;94041;66;;BD;PAUL VAILLANT COUTURIER;4;55,62;55;Appartement
5319;94058;72;B;AV;LEDRU ROLLIN;3;49,83;51;Appartement
5320;94068;158;;AV;DU GENERAL LECLERC;3;46,96;33;Appartement
5321;94068;112;;AV;DU BAC;3;60,14;59;Appartement
5322;94079;4;;RTE;DE BRY;2;27,86;35;Appartement
5323;94080;5;;RUE;DES SABOTIERS;3;63,72;63;Appartement
5324;94080;30;;RUE;FAYS;4;116,3;116;Appartement
5325;94080;15;;RUE;DES VIGNERONS;1;17,1;20;Appartement
5326;95252;6;;RUE;DU PARC;3;58,99;59;Appartement
5327;95424;16;B;RUE;ARISTIDE BRIAND;3;60;60;Appartement
5328;95572;9;;AV;DU GENERAL DE GAULLE;5;85,92;83;Appartement
5329;95572;8;;BD;DUCHER;3;65,53;65;Appartement
5330;95607;112;;RUE;DE PARIS;1;16,46;19;Appartement
5331;95607;5;;RUE;VICTOR HUGO;2;40,61;41;Appartement
5332;95612;15;;RUE;DE PARIS;2;44,21;50;Appartement
5333;973304;4;;RES;CENTAURE;3;75,92;60;Appartement
5334;974411;6;;RUE;PHILIBERT;1;14,99;15;Appartement
5335;01202;369;;AV;CHARLES DE GAULLE;2;52,6;52;Appartement
5336;01357;77;B;RUE;DU COMMERCE;2;42;43;Appartement
5337;01419;312;;RUE;DES TERRASSES;5;124,55;120;Maison
5338;04070;39;;BD;VICTOR HUGO;1;23,25;23;Appartement
5339;04203;7023;;;GRANDE MONTAGNE;2;29,66;29;Appartement
5340;06004;741;;CHE;MOYENNES BREGUIERES;4;85,35;85;Appartement
5341;06012;2;;BRTL;DU CENTRE;1;27,01;27;Appartement
5342;06018;32;;RUE;ST SEBASTIEN;2;29,42;27;Appartement
5343;06029;27;B;BD;DE LA FERRAGE;1;47,71;47;Appartement
5344;06029;5;;RUE;PHILIBERT DELORME;2;55,77;63;Appartement
5345;06032;56;;AV;DU TROIS SEPTEMBRE;2;58,53;70;Appartement
5346;06071;5024;;;VILLAGE;1;28,35;27;Appartement
5347;06088;40;;BD;VICTOR HUGO;5;154;130;Appartement
5348;06088;31;;RUE;GIOFFREDO;3;78,01;75;Appartement
5349;06088;21;;RUE;DABRAY;2;54,03;55;Appartement
5350;06088;3;;BD;DE LA MADELEINE;1;36,54;35;Appartement
5351;06094;23;;RTE;DU   LAGAS;2;43;47;Appartement
5352;06123;341;Z;AV;DES FILAGNES;3;63,66;75;Appartement
5353;06123;251;;MTE;DU MOULIN;4;81,13;81;Maison
5354;06157;12;;RUE;PLACE VIEILLE;2;31,55;31;Appartement
5355;07010;61;;AV;JEAN JAURES;5;98,72;96;Appartement
5356;07102;987;;AV;DE LA REPUBLIQUE;3;55,54;57;Appartement
5357;08090;8;;RUE;JULES TURQUAIS;3;75,19;75;Appartement
5358;08190;17;;RUE;DE LA FAUSSE PORTE;0;8,5;10;Appartement
5359;10333;14;;RUE;JULES DIDIER;2;47,32;45;Appartement
5360;10362;138;;AV;GEN LECLERC;3;66,31;72;Appartement
